sid,lpg_primary,lpg_nozzle_types
68050,1.0,"[""ACME"",""QUICK_CONNECT""]"
68051,0.0,"[""ACME"",""QUICK_CONNECT""]"
68052,0.0,"[""ACME"",""QUICK_CONNECT""]"
68053,1.0,"[""ACME"",""QUICK_CONNECT""]"
68054,1.0,"[""ACME""]"
68055,1.0,"[""ACME"",""QUICK_CONNECT""]"
68056,0.0,"[""ACME"",""QUICK_CONNECT""]"
68057,1.0,"[""ACME"",""QUICK_CONNECT""]"
68058,1.0,"[""ACME"",""QUICK_CONNECT""]"
68059,0.0,"[""ACME"",""QUICK_CONNECT""]"
68060,1.0,"[""ACME"",""QUICK_CONNECT""]"
68061,0.0,"[""ACME"",""QUICK_CONNECT""]"
68062,1.0,"[""ACME"",""QUICK_CONNECT""]"
68063,1.0,"[""ACME"",""QUICK_CONNECT""]"
68065,0.0,"[""ACME"",""QUICK_CONNECT""]"
68066,1.0,"[""ACME"",""QUICK_CONNECT""]"
68067,1.0,"[""ACME"",""QUICK_CONNECT""]"
68068,0.0,"[""ACME"",""QUICK_CONNECT""]"
68069,1.0,"[""ACME"",""QUICK_CONNECT""]"
68071,1.0,"[""ACME"",""QUICK_CONNECT""]"
68072,1.0,"[""ACME"",""QUICK_CONNECT""]"
68073,0.0,"[""ACME"",""QUICK_CONNECT""]"
68074,1.0,"[""ACME"",""QUICK_CONNECT""]"
68075,1.0,"[""QUICK_CONNECT"",""ACME""]"
68076,0.0,"[""ACME"",""QUICK_CONNECT""]"
68077,0.0,None
68078,1.0,"[""ACME"",""QUICK_CONNECT""]"
68079,0.0,"[""ACME"",""QUICK_CONNECT""]"
68080,1.0,"[""QUICK_CONNECT"",""ACME""]"
68081,1.0,"[""ACME"",""QUICK_CONNECT""]"
68082,0.0,"[""ACME"",""QUICK_CONNECT""]"
68083,1.0,"[""ACME"",""QUICK_CONNECT""]"
68084,0.0,"[""ACME"",""QUICK_CONNECT""]"
68085,0.0,"[""ACME"",""QUICK_CONNECT""]"
68086,0.0,"[""ACME"",""QUICK_CONNECT""]"
68087,1.0,"[""ACME"",""QUICK_CONNECT""]"
68088,1.0,"[""ACME"",""QUICK_CONNECT""]"
68089,0.0,"[""ACME"",""QUICK_CONNECT""]"
68090,1.0,"[""ACME"",""QUICK_CONNECT""]"
68091,0.0,"[""ACME"",""QUICK_CONNECT""]"
68092,1.0,"[""ACME"",""QUICK_CONNECT""]"
68555,None,None
68602,0.0,"[""ACME""]"
68604,1.0,"[""ACME""]"
68616,1.0,"[""ACME""]"
68619,1.0,"[""ACME""]"
68635,0.0,"[""ACME"",""QUICK_CONNECT""]"
68636,1.0,"[""QUICK_CONNECT"",""ACME""]"
68637,0.0,"[""QUICK_CONNECT"",""ACME""]"
68639,1.0,"[""ACME"",""QUICK_CONNECT""]"
68640,1.0,"[""QUICK_CONNECT"",""ACME""]"
68641,0.0,"[""ACME"",""QUICK_CONNECT""]"
68642,1.0,"[""ACME"",""QUICK_CONNECT""]"
68644,1.0,"[""ACME"",""QUICK_CONNECT""]"
68645,1.0,"[""ACME"",""QUICK_CONNECT""]"
68646,0.0,"[""ACME"",""QUICK_CONNECT""]"
68647,1.0,"[""ACME"",""QUICK_CONNECT""]"
68648,1.0,"[""ACME"",""QUICK_CONNECT""]"
68649,0.0,"[""ACME"",""QUICK_CONNECT""]"
68650,1.0,"[""ACME"",""QUICK_CONNECT""]"
68651,1.0,"[""ACME"",""QUICK_CONNECT""]"
68652,0.0,"[""QUICK_CONNECT"",""ACME""]"
68653,1.0,"[""QUICK_CONNECT"",""ACME""]"
68654,1.0,"[""ACME"",""QUICK_CONNECT""]"
68655,0.0,"[""QUICK_CONNECT"",""ACME""]"
68656,1.0,"[""QUICK_CONNECT"",""ACME""]"
68657,1.0,"[""ACME"",""QUICK_CONNECT""]"
68659,1.0,"[""ACME"",""QUICK_CONNECT""]"
68660,1.0,"[""ACME""]"
68662,0.0,"[""QUICK_CONNECT"",""ACME""]"
68663,0.0,None
68664,0.0,None
68665,0.0,"[""ACME"",""QUICK_CONNECT""]"
68667,1.0,"[""QUICK_CONNECT"",""ACME""]"
68668,0.0,"[""QUICK_CONNECT"",""ACME""]"
68670,0.0,"[""QUICK_CONNECT"",""ACME""]"
68671,0.0,None
68672,1.0,"[""ACME"",""QUICK_CONNECT""]"
68673,1.0,"[""ACME"",""QUICK_CONNECT""]"
68674,1.0,"[""ACME"",""QUICK_CONNECT""]"
68675,0.0,"[""ACME"",""QUICK_CONNECT""]"
68676,0.0,"[""ACME"",""QUICK_CONNECT""]"
68677,1.0,"[""QUICK_CONNECT"",""ACME""]"
68678,0.0,"[""QUICK_CONNECT"",""ACME""]"
68679,0.0,"[""QUICK_CONNECT"",""ACME""]"
68681,1.0,"[""ACME"",""QUICK_CONNECT""]"
68682,1.0,"[""ACME"",""QUICK_CONNECT""]"
68683,1.0,"[""ACME"",""QUICK_CONNECT""]"
68684,0.0,"[""ACME"",""QUICK_CONNECT""]"
68685,1.0,"[""QUICK_CONNECT"",""ACME""]"
68686,1.0,"[""ACME"",""QUICK_CONNECT""]"
68687,1.0,"[""ACME"",""QUICK_CONNECT""]"
68688,1.0,"[""ACME"",""QUICK_CONNECT""]"
68689,1.0,"[""ACME"",""QUICK_CONNECT""]"
68690,1.0,"[""ACME"",""QUICK_CONNECT""]"
68691,1.0,"[""ACME"",""QUICK_CONNECT""]"
68692,0.0,"[""QUICK_CONNECT"",""ACME""]"
68693,0.0,"[""QUICK_CONNECT"",""ACME""]"
68695,0.0,"[""ACME"",""QUICK_CONNECT""]"
68697,1.0,"[""ACME"",""QUICK_CONNECT""]"
68698,1.0,"[""ACME"",""QUICK_CONNECT""]"
68699,0.0,"[""ACME"",""QUICK_CONNECT""]"
68700,0.0,"[""QUICK_CONNECT"",""ACME""]"
68701,1.0,"[""ACME"",""QUICK_CONNECT""]"
68702,1.0,"[""QUICK_CONNECT"",""ACME""]"
68703,0.0,"[""ACME"",""QUICK_CONNECT""]"
68704,1.0,"[""QUICK_CONNECT"",""ACME""]"
68705,0.0,"[""ACME"",""QUICK_CONNECT""]"
68706,1.0,"[""QUICK_CONNECT"",""ACME""]"
68707,1.0,"[""ACME"",""QUICK_CONNECT""]"
68708,0.0,"[""ACME"",""QUICK_CONNECT""]"
68709,1.0,"[""ACME"",""QUICK_CONNECT""]"
68710,1.0,"[""ACME"",""QUICK_CONNECT""]"
68711,0.0,"[""ACME"",""QUICK_CONNECT""]"
68712,1.0,"[""QUICK_CONNECT"",""ACME""]"
68713,0.0,"[""QUICK_CONNECT"",""ACME""]"
68714,1.0,"[""ACME"",""QUICK_CONNECT""]"
68715,0.0,"[""QUICK_CONNECT"",""ACME""]"
68716,1.0,"[""QUICK_CONNECT"",""ACME""]"
68717,1.0,"[""QUICK_CONNECT"",""ACME""]"
68718,0.0,"[""QUICK_CONNECT"",""ACME""]"
68719,1.0,"[""QUICK_CONNECT"",""ACME""]"
68720,1.0,"[""ACME"",""QUICK_CONNECT""]"
68721,1.0,"[""ACME"",""QUICK_CONNECT""]"
68722,1.0,"[""ACME"",""QUICK_CONNECT""]"
68723,1.0,"[""ACME"",""QUICK_CONNECT""]"
68724,1.0,"[""ACME"",""QUICK_CONNECT""]"
68725,1.0,"[""ACME"",""QUICK_CONNECT""]"
68726,1.0,"[""ACME"",""QUICK_CONNECT""]"
68727,1.0,"[""QUICK_CONNECT"",""ACME""]"
68728,0.0,"[""ACME"",""QUICK_CONNECT""]"
68729,1.0,"[""QUICK_CONNECT"",""ACME""]"
68730,1.0,"[""QUICK_CONNECT"",""ACME""]"
68732,1.0,"[""QUICK_CONNECT"",""ACME""]"
68733,1.0,"[""QUICK_CONNECT"",""ACME""]"
68734,0.0,"[""QUICK_CONNECT"",""ACME""]"
68735,1.0,"[""QUICK_CONNECT"",""ACME""]"
68736,0.0,"[""ACME"",""QUICK_CONNECT""]"
68737,0.0,"[""QUICK_CONNECT"",""ACME""]"
68738,1.0,"[""QUICK_CONNECT"",""ACME""]"
68739,1.0,"[""QUICK_CONNECT"",""ACME""]"
68740,1.0,"[""ACME"",""QUICK_CONNECT""]"
68741,1.0,"[""QUICK_CONNECT"",""ACME""]"
68742,0.0,"[""ACME"",""QUICK_CONNECT""]"
68743,1.0,"[""ACME"",""QUICK_CONNECT""]"
69028,0.0,"[""QUICK_CONNECT""]"
69614,0.0,"[""ACME""]"
69616,1.0,"[""ACME"",""QUICK_CONNECT""]"
69618,1.0,"[""ACME"",""QUICK_CONNECT""]"
69620,1.0,"[""ACME"",""QUICK_CONNECT""]"
69624,0.0,"[""ACME""]"
69625,0.0,"[""ACME"",""QUICK_CONNECT""]"
69626,0.0,"[""ACME"",""QUICK_CONNECT""]"
69627,0.0,"[""ACME"",""QUICK_CONNECT""]"
69628,1.0,"[""ACME"",""QUICK_CONNECT""]"
69630,0.0,"[""ACME"",""QUICK_CONNECT""]"
69632,1.0,"[""ACME"",""QUICK_CONNECT""]"
69633,1.0,"[""ACME"",""QUICK_CONNECT""]"
69634,1.0,"[""ACME"",""QUICK_CONNECT""]"
69635,1.0,"[""QUICK_CONNECT"",""ACME""]"
69636,1.0,"[""QUICK_CONNECT"",""ACME""]"
69637,0.0,"[""ACME"",""QUICK_CONNECT""]"
69638,1.0,"[""ACME"",""QUICK_CONNECT""]"
69640,1.0,"[""ACME"",""QUICK_CONNECT""]"
69641,0.0,"[""ACME"",""QUICK_CONNECT""]"
69642,1.0,"[""ACME"",""QUICK_CONNECT""]"
69658,1.0,"[""ACME"",""QUICK_CONNECT""]"
69660,0.0,"[""ACME"",""QUICK_CONNECT""]"
69661,1.0,"[""ACME"",""QUICK_CONNECT""]"
69662,1.0,"[""ACME"",""QUICK_CONNECT""]"
69663,1.0,"[""ACME"",""QUICK_CONNECT""]"
69664,1.0,"[""ACME"",""QUICK_CONNECT""]"
69666,0.0,"[""ACME""]"
69667,1.0,"[""ACME"",""QUICK_CONNECT""]"
69668,1.0,"[""QUICK_CONNECT"",""ACME""]"
69669,0.0,"[""ACME"",""QUICK_CONNECT""]"
69670,0.0,"[""ACME"",""QUICK_CONNECT""]"
69671,0.0,"[""ACME"",""QUICK_CONNECT""]"
69672,0.0,"[""ACME"",""QUICK_CONNECT""]"
69673,1.0,"[""ACME"",""QUICK_CONNECT""]"
69674,1.0,"[""ACME"",""QUICK_CONNECT""]"
70127,1.0,"[""ACME"",""QUICK_CONNECT""]"
70128,1.0,"[""ACME"",""QUICK_CONNECT""]"
70129,1.0,None
70130,1.0,"[""ACME""]"
70131,0.0,"[""QUICK_CONNECT""]"
70132,1.0,"[""ACME"",""QUICK_CONNECT""]"
70133,1.0,"[""ACME""]"
70136,1.0,"[""ACME""]"
70137,1.0,"[""ACME""]"
70138,1.0,"[""ACME""]"
70139,1.0,"[""ACME""]"
70141,0.0,"[""ACME""]"
70142,0.0,"[""ACME""]"
70164,1.0,"[""ACME"",""QUICK_CONNECT""]"
70165,1.0,"[""ACME""]"
70166,0.0,"[""ACME"",""QUICK_CONNECT""]"
70167,0.0,"[""ACME"",""QUICK_CONNECT""]"
70168,1.0,"[""ACME"",""QUICK_CONNECT""]"
70169,1.0,"[""ACME"",""QUICK_CONNECT""]"
70170,1.0,"[""ACME"",""QUICK_CONNECT""]"
70171,1.0,"[""ACME"",""QUICK_CONNECT""]"
70172,1.0,"[""ACME"",""QUICK_CONNECT""]"
70173,1.0,"[""ACME"",""QUICK_CONNECT""]"
70174,0.0,"[""ACME"",""QUICK_CONNECT""]"
70175,0.0,"[""ACME"",""QUICK_CONNECT""]"
70176,1.0,"[""QUICK_CONNECT"",""ACME""]"
70177,1.0,"[""ACME"",""QUICK_CONNECT""]"
70178,0.0,None
70179,1.0,"[""ACME"",""QUICK_CONNECT""]"
70180,1.0,"[""ACME"",""QUICK_CONNECT""]"
70181,0.0,"[""QUICK_CONNECT"",""ACME""]"
70182,0.0,"[""QUICK_CONNECT"",""ACME""]"
70183,1.0,"[""ACME"",""QUICK_CONNECT""]"
70184,1.0,"[""ACME"",""QUICK_CONNECT""]"
70185,1.0,"[""ACME"",""QUICK_CONNECT""]"
70186,0.0,"[""QUICK_CONNECT"",""ACME""]"
70187,0.0,"[""ACME"",""QUICK_CONNECT""]"
70188,1.0,"[""ACME"",""QUICK_CONNECT""]"
70189,0.0,"[""ACME"",""QUICK_CONNECT""]"
70190,0.0,"[""ACME"",""QUICK_CONNECT""]"
70191,0.0,"[""QUICK_CONNECT"",""ACME""]"
70192,1.0,"[""ACME"",""QUICK_CONNECT""]"
70193,0.0,"[""ACME"",""QUICK_CONNECT""]"
70194,0.0,"[""ACME"",""QUICK_CONNECT""]"
70195,0.0,"[""ACME"",""QUICK_CONNECT""]"
70196,0.0,"[""ACME"",""QUICK_CONNECT""]"
70197,0.0,"[""ACME"",""QUICK_CONNECT""]"
70199,1.0,"[""ACME"",""QUICK_CONNECT""]"
70200,1.0,"[""ACME"",""QUICK_CONNECT""]"
70201,1.0,"[""ACME"",""QUICK_CONNECT""]"
70202,0.0,"[""ACME"",""QUICK_CONNECT""]"
70203,1.0,"[""ACME"",""QUICK_CONNECT""]"
70204,1.0,"[""ACME"",""QUICK_CONNECT""]"
70205,1.0,"[""ACME"",""QUICK_CONNECT""]"
70206,1.0,"[""ACME"",""QUICK_CONNECT""]"
70207,1.0,"[""ACME"",""QUICK_CONNECT""]"
70208,1.0,"[""ACME"",""QUICK_CONNECT""]"
70209,1.0,"[""ACME"",""QUICK_CONNECT""]"
70210,1.0,"[""ACME"",""QUICK_CONNECT""]"
70211,0.0,"[""ACME"",""QUICK_CONNECT""]"
70212,0.0,"[""ACME"",""QUICK_CONNECT""]"
70213,1.0,"[""ACME"",""QUICK_CONNECT""]"
70214,0.0,"[""ACME"",""QUICK_CONNECT""]"
70215,1.0,"[""ACME"",""QUICK_CONNECT""]"
70216,0.0,"[""ACME"",""QUICK_CONNECT""]"
70217,1.0,"[""ACME"",""QUICK_CONNECT""]"
70218,1.0,"[""ACME"",""QUICK_CONNECT""]"
70219,1.0,"[""ACME"",""QUICK_CONNECT""]"
70220,1.0,"[""ACME"",""QUICK_CONNECT""]"
70221,1.0,"[""ACME"",""QUICK_CONNECT""]"
70222,0.0,"[""ACME"",""QUICK_CONNECT""]"
70223,1.0,"[""ACME"",""QUICK_CONNECT""]"
70224,1.0,"[""ACME"",""QUICK_CONNECT""]"
70225,1.0,"[""ACME"",""QUICK_CONNECT""]"
70226,1.0,"[""ACME""]"
70227,1.0,"[""ACME"",""QUICK_CONNECT""]"
70228,1.0,"[""ACME"",""QUICK_CONNECT""]"
70229,1.0,"[""ACME"",""QUICK_CONNECT""]"
70230,1.0,"[""ACME"",""QUICK_CONNECT""]"
70231,0.0,"[""ACME""]"
70232,1.0,"[""ACME"",""QUICK_CONNECT""]"
70853,1.0,"[""ACME""]"
70854,1.0,"[""ACME"",""QUICK_CONNECT""]"
70855,1.0,"[""ACME""]"
70856,1.0,"[""ACME""]"
70857,1.0,"[""ACME""]"
70858,1.0,"[""ACME""]"
70893,1.0,"[""ACME"",""QUICK_CONNECT""]"
70896,0.0,"[""ACME"",""QUICK_CONNECT""]"
70897,1.0,"[""ACME"",""QUICK_CONNECT""]"
70898,0.0,"[""ACME"",""QUICK_CONNECT""]"
70899,0.0,"[""ACME"",""QUICK_CONNECT""]"
70900,1.0,"[""ACME"",""QUICK_CONNECT""]"
70901,1.0,"[""ACME"",""QUICK_CONNECT""]"
70902,1.0,"[""ACME"",""QUICK_CONNECT""]"
70904,0.0,"[""ACME"",""QUICK_CONNECT""]"
70905,1.0,"[""QUICK_CONNECT"",""ACME""]"
70906,0.0,"[""QUICK_CONNECT"",""ACME""]"
70907,1.0,"[""ACME"",""QUICK_CONNECT""]"
70908,1.0,"[""ACME"",""QUICK_CONNECT""]"
70909,1.0,"[""QUICK_CONNECT"",""ACME""]"
70910,0.0,"[""ACME"",""QUICK_CONNECT""]"
70911,1.0,"[""QUICK_CONNECT"",""ACME""]"
70912,1.0,"[""QUICK_CONNECT"",""ACME""]"
70913,0.0,"[""QUICK_CONNECT"",""ACME""]"
70914,1.0,"[""ACME"",""QUICK_CONNECT""]"
70915,1.0,"[""QUICK_CONNECT"",""ACME""]"
70916,0.0,"[""ACME"",""QUICK_CONNECT""]"
70917,0.0,"[""ACME"",""QUICK_CONNECT""]"
70918,0.0,"[""ACME"",""QUICK_CONNECT""]"
70919,0.0,"[""ACME"",""QUICK_CONNECT""]"
70920,0.0,"[""ACME"",""QUICK_CONNECT""]"
70922,1.0,"[""ACME"",""QUICK_CONNECT""]"
70923,1.0,"[""ACME"",""QUICK_CONNECT""]"
70924,0.0,"[""ACME"",""QUICK_CONNECT""]"
71013,1.0,"[""ACME"",""QUICK_CONNECT""]"
71279,None,None
71347,1.0,"[""ACME"",""QUICK_CONNECT""]"
71434,0.0,"[""ACME""]"
71436,1.0,"[""ACME"",""QUICK_CONNECT""]"
71448,0.0,"[""ACME"",""QUICK_CONNECT""]"
71449,1.0,"[""ACME"",""QUICK_CONNECT""]"
71450,1.0,"[""ACME"",""QUICK_CONNECT""]"
71451,0.0,"[""ACME"",""QUICK_CONNECT""]"
71452,1.0,"[""ACME"",""QUICK_CONNECT""]"
71453,1.0,"[""ACME"",""QUICK_CONNECT""]"
71454,1.0,"[""ACME"",""QUICK_CONNECT""]"
71455,1.0,"[""ACME"",""QUICK_CONNECT""]"
71456,1.0,"[""ACME"",""QUICK_CONNECT""]"
71457,1.0,"[""ACME"",""QUICK_CONNECT""]"
71458,1.0,"[""ACME"",""QUICK_CONNECT""]"
71913,None,"[""ACME""]"
71962,0.0,None
71963,0.0,None
71966,0.0,"[""ACME""]"
71971,0.0,"[""ACME""]"
71972,0.0,None
71974,0.0,"[""ACME""]"
71979,0.0,"[""ACME""]"
71985,0.0,None
71989,0.0,"[""ACME""]"
71995,0.0,"[""ACME""]"
71996,0.0,None
71997,0.0,"[""ACME""]"
72003,1.0,"[""ACME""]"
72004,1.0,"[""ACME""]"
72601,1.0,"[""ACME""]"
72602,1.0,"[""ACME""]"
72627,1.0,"[""ACME""]"
73272,None,"[""QUICK_CONNECT""]"
73283,None,None
73284,None,"[""QUICK_CONNECT""]"
73628,1.0,"[""ACME"",""QUICK_CONNECT""]"
73633,None,None
73634,None,None
73635,None,None
73636,None,None
73637,0.0,"[""ACME""]"
73654,1.0,"[""ACME""]"
73655,0.0,"[""ACME""]"
73656,0.0,"[""ACME""]"
73692,1.0,"[""ACME"",""QUICK_CONNECT""]"
73693,1.0,"[""ACME"",""QUICK_CONNECT""]"
73713,0.0,"[""ACME""]"
73905,1.0,"[""ACME"",""QUICK_CONNECT""]"
74081,None,"[""ACME""]"
74093,1.0,"[""ACME"",""QUICK_CONNECT""]"
74094,1.0,"[""ACME"",""QUICK_CONNECT""]"
74229,1.0,"[""ACME""]"
74244,1.0,"[""ACME"",""QUICK_CONNECT""]"
74264,0.0,"[""ACME""]"
74265,0.0,None
74322,1.0,"[""ACME""]"
74324,1.0,"[""ACME""]"
74475,0.0,None
74476,0.0,None
74477,0.0,None
74478,0.0,None
74479,0.0,None
74480,0.0,None
74484,0.0,None
74485,0.0,None
74486,None,None
74487,0.0,None
74488,0.0,None
74489,0.0,None
74491,0.0,None
74492,0.0,None
74493,0.0,None
74494,0.0,None
74495,0.0,None
74496,0.0,None
74497,0.0,None
74498,0.0,None
74499,0.0,None
74500,0.0,None
74501,0.0,None
74502,0.0,None
74503,0.0,None
74504,0.0,None
74505,0.0,None
74506,0.0,None
74507,0.0,None
74508,0.0,None
74509,0.0,None
74510,0.0,None
74511,0.0,None
74512,0.0,None
74513,0.0,None
74514,0.0,None
74515,0.0,None
74516,0.0,None
74517,0.0,None
74518,0.0,None
74519,0.0,None
74520,0.0,None
74521,0.0,None
74522,0.0,None
74523,0.0,None
74524,0.0,None
74525,0.0,None
74526,0.0,None
74527,0.0,None
74528,0.0,None
74529,0.0,None
74901,0.0,None
75105,1.0,"[""ACME"",""QUICK_CONNECT""]"
75384,1.0,"[""ACME""]"
75426,1.0,"[""ACME""]"
75473,1.0,"[""ACME""]"
75474,None,None
75475,1.0,"[""ACME""]"
75611,1.0,"[""ACME""]"
75622,1.0,"[""ACME"",""QUICK_CONNECT""]"
75660,1.0,"[""QUICK_CONNECT""]"
75802,None,"[""ACME""]"
75960,1.0,"[""ACME""]"
76425,None,"[""QUICK_CONNECT""]"
76990,1.0,"[""ACME""]"
77072,1.0,"[""ACME""]"
77073,1.0,"[""ACME""]"
77075,1.0,"[""ACME""]"
77077,1.0,"[""ACME""]"
77078,1.0,"[""ACME""]"
77079,1.0,"[""ACME""]"
77080,1.0,"[""ACME""]"
77081,1.0,"[""ACME""]"
77083,1.0,"[""ACME""]"
77084,1.0,"[""ACME""]"
77085,1.0,"[""ACME""]"
77336,None,None
77386,1.0,"[""QUICK_CONNECT""]"
77751,None,None
77859,1.0,"[""ACME"",""QUICK_CONNECT""]"
78274,1.0,"[""ACME""]"
78367,0.0,None
78541,1.0,"[""ACME"",""QUICK_CONNECT""]"
78596,1.0,"[""ACME""]"
78772,1.0,"[""ACME"",""QUICK_CONNECT""]"
78864,1.0,"[""ACME"",""QUICK_CONNECT""]"
78866,1.0,"[""QUICK_CONNECT""]"
78867,1.0,"[""QUICK_CONNECT""]"
78868,1.0,"[""QUICK_CONNECT""]"
78885,1.0,"[""ACME""]"
78886,1.0,"[""ACME""]"
78887,1.0,"[""ACME""]"
79110,0.0,"[""QUICK_CONNECT""]"
79112,1.0,"[""ACME"",""QUICK_CONNECT""]"
79114,0.0,"[""QUICK_CONNECT""]"
79115,0.0,"[""ACME""]"
79118,0.0,"[""QUICK_CONNECT""]"
79120,1.0,"[""QUICK_CONNECT""]"
79121,0.0,"[""ACME"",""QUICK_CONNECT""]"
79127,None,"[""QUICK_CONNECT""]"
79128,None,None
79130,None,None
79131,None,"[""QUICK_CONNECT""]"
79132,None,"[""QUICK_CONNECT""]"
79134,None,"[""QUICK_CONNECT""]"
79168,None,"[""QUICK_CONNECT""]"
79169,1.0,"[""QUICK_CONNECT""]"
79170,0.0,"[""ACME""]"
79171,0.0,"[""ACME"",""QUICK_CONNECT""]"
79467,1.0,"[""ACME"",""QUICK_CONNECT""]"
79468,1.0,"[""ACME"",""QUICK_CONNECT""]"
79469,1.0,"[""ACME""]"
79471,1.0,"[""ACME""]"
79473,1.0,"[""ACME"",""QUICK_CONNECT""]"
79738,None,None
79930,None,None
79931,None,None
79932,None,None
80489,None,None
80808,None,"[""QUICK_CONNECT""]"
80880,1.0,"[""QUICK_CONNECT""]"
80881,1.0,"[""QUICK_CONNECT""]"
80882,1.0,"[""QUICK_CONNECT""]"
80883,1.0,"[""QUICK_CONNECT""]"
81122,None,"[""ACME""]"
81376,1.0,"[""ACME"",""QUICK_CONNECT""]"
81377,1.0,"[""ACME"",""QUICK_CONNECT""]"
81565,1.0,"[""ACME"",""QUICK_CONNECT""]"
81566,1.0,"[""ACME"",""QUICK_CONNECT""]"
81567,0.0,"[""ACME"",""QUICK_CONNECT""]"
81570,0.0,None
81571,0.0,None
81572,0.0,None
81573,None,"[""ACME""]"
81574,0.0,None
81575,0.0,None
81576,0.0,None
81579,0.0,None
81580,0.0,None
81581,0.0,None
81820,1.0,"[""ACME"",""QUICK_CONNECT""]"
81847,0.0,"[""ACME""]"
82299,1.0,"[""ACME"",""QUICK_CONNECT""]"
82300,1.0,"[""ACME"",""QUICK_CONNECT""]"
82356,1.0,"[""ACME"",""QUICK_CONNECT""]"
82367,None,"[""ACME""]"
82369,1.0,"[""ACME""]"
85465,1.0,"[""QUICK_CONNECT""]"
85736,0.0,"[""ACME""]"
85737,0.0,"[""ACME""]"
85738,0.0,"[""ACME""]"
85788,0.0,"[""ACME""]"
86026,1.0,"[""ACME""]"
86046,1.0,"[""ACME""]"
86049,0.0,"[""ACME""]"
86050,1.0,"[""ACME""]"
86051,1.0,"[""ACME""]"
86052,1.0,"[""ACME""]"
86053,1.0,"[""ACME""]"
86054,0.0,"[""ACME""]"
86070,1.0,"[""QUICK_CONNECT""]"
86072,0.0,"[""ACME""]"
86074,0.0,"[""ACME""]"
86076,0.0,"[""ACME""]"
86078,1.0,"[""ACME""]"
86891,0.0,None
87964,None,None
87967,None,None
87968,None,None
87969,None,None
88360,1.0,"[""ACME"",""QUICK_CONNECT""]"
88455,1.0,"[""ACME""]"
88456,0.0,"[""ACME""]"
88457,0.0,None
88458,0.0,"[""ACME""]"
88459,0.0,"[""ACME""]"
88462,1.0,"[""ACME""]"
88463,0.0,"[""ACME""]"
88464,1.0,"[""ACME""]"
88465,0.0,"[""ACME""]"
88466,1.0,"[""ACME""]"
88469,1.0,"[""ACME""]"
88470,1.0,None
88471,0.0,"[""ACME""]"
88472,0.0,None
88477,0.0,None
88509,0.0,"[""ACME""]"
88813,1.0,"[""ACME"",""QUICK_CONNECT""]"
89923,1.0,"[""ACME"",""QUICK_CONNECT""]"
91695,1.0,"[""ACME""]"
91704,1.0,"[""ACME"",""QUICK_CONNECT""]"
91894,0.0,"[""ACME""]"
91909,1.0,"[""ACME"",""QUICK_CONNECT""]"
91941,1.0,"[""ACME"",""QUICK_CONNECT""]"
91981,1.0,"[""ACME""]"
92005,1.0,"[""ACME""]"
92102,1.0,"[""ACME"",""QUICK_CONNECT""]"
92103,1.0,"[""ACME"",""QUICK_CONNECT""]"
92104,1.0,"[""ACME"",""QUICK_CONNECT""]"
94703,1.0,"[""ACME"",""QUICK_CONNECT""]"
94724,None,None
94779,None,"[""QUICK_CONNECT""]"
96773,0.0,"[""ACME""]"
96854,1.0,"[""ACME"",""QUICK_CONNECT""]"
96855,1.0,"[""ACME"",""QUICK_CONNECT""]"
96895,0.0,"[""ACME""]"
96939,1.0,"[""ACME"",""QUICK_CONNECT""]"
96940,1.0,"[""ACME"",""QUICK_CONNECT""]"
96941,0.0,"[""ACME""]"
96942,0.0,"[""ACME""]"
96943,0.0,"[""ACME""]"
96944,0.0,"[""ACME""]"
96945,0.0,"[""ACME""]"
97082,None,"[""QUICK_CONNECT""]"
98468,1.0,"[""ACME""]"
98496,1.0,"[""ACME""]"
99363,1.0,"[""ACME""]"
99364,1.0,"[""ACME"",""QUICK_CONNECT""]"
99388,1.0,"[""ACME""]"
99527,0.0,None
99528,0.0,"[""ACME""]"
99529,0.0,"[""ACME""]"
99532,1.0,"[""ACME""]"
99535,1.0,"[""ACME""]"
99639,1.0,"[""ACME""]"
99793,1.0,"[""QUICK_CONNECT""]"
100216,None,None
100217,None,None
100245,1.0,"[""ACME""]"
100246,0.0,"[""ACME""]"
100250,1.0,"[""ACME""]"
100251,1.0,"[""ACME""]"
100252,1.0,"[""ACME""]"
100253,1.0,"[""ACME""]"
100255,0.0,"[""ACME""]"
100489,0.0,"[""ACME""]"
100490,0.0,"[""ACME""]"
102541,0.0,"[""ACME""]"
102732,0.0,"[""ACME""]"
102734,0.0,"[""ACME""]"
102735,1.0,"[""ACME""]"
102737,1.0,"[""ACME""]"
102742,1.0,"[""ACME""]"
102744,0.0,"[""ACME""]"
103196,1.0,"[""ACME"",""QUICK_CONNECT""]"
103928,1.0,"[""ACME""]"
104295,1.0,"[""ACME""]"
104296,1.0,"[""ACME""]"
104297,1.0,"[""ACME""]"
104298,1.0,"[""ACME""]"
104299,1.0,"[""ACME""]"
104300,1.0,"[""ACME""]"
104391,1.0,"[""QUICK_CONNECT""]"
104392,1.0,"[""QUICK_CONNECT""]"
104393,1.0,"[""QUICK_CONNECT""]"
104410,0.0,"[""ACME"",""QUICK_CONNECT""]"
104893,1.0,"[""QUICK_CONNECT""]"
105262,1.0,"[""ACME"",""QUICK_CONNECT""]"
117077,0.0,"[""ACME""]"
117130,1.0,"[""ACME""]"
117132,None,None
