sid,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network
227241,0.0,0.0,2.0,ChargePoint Network
227242,0.0,0.0,2.0,ChargePoint Network
227243,0.0,0.0,2.0,ChargePoint Network
227245,0.0,0.0,2.0,ChargePoint Network
227246,0.0,0.0,2.0,ChargePoint Network
227247,0.0,0.0,2.0,ChargePoint Network
227248,0.0,0.0,2.0,ChargePoint Network
227249,0.0,0.0,1.0,ChargePoint Network
227250,1.0,0.0,0.0,ChargePoint Network
227251,0.0,0.0,2.0,ChargePoint Network
227252,0.0,0.0,2.0,ChargePoint Network
227253,1.0,0.0,0.0,ChargePoint Network
227254,1.0,0.0,0.0,ChargePoint Network
227256,1.0,0.0,0.0,SHELL_RECHARGE
227257,1.0,0.0,0.0,SHELL_RECHARGE
227262,0.0,0.0,98.0,ChargePoint Network
227263,0.0,0.0,2.0,Non-Networked
227264,0.0,0.0,2.0,Non-Networked
227265,0.0,0.0,1.0,Blink Network
227266,0.0,0.0,1.0,Blink Network
227267,0.0,0.0,2.0,Blink Network
227268,0.0,0.0,1.0,SemaCharge Network
227269,0.0,0.0,2.0,ChargePoint Network
227270,0.0,0.0,1.0,ChargePoint Network
227271,0.0,0.0,1.0,ChargePoint Network
227272,0.0,0.0,1.0,ChargePoint Network
227274,0.0,0.0,2.0,ChargePoint Network
227275,0.0,0.0,2.0,ChargePoint Network
227276,0.0,0.0,2.0,ChargePoint Network
227277,0.0,0.0,2.0,ChargePoint Network
227279,1.0,0.0,0.0,ChargePoint Network
227280,1.0,0.0,0.0,ChargePoint Network
227284,1.0,0.0,0.0,ChargePoint Network
227286,0.0,0.0,2.0,ChargePoint Network
227287,0.0,0.0,2.0,ChargePoint Network
227288,0.0,0.0,2.0,ChargePoint Network
227289,0.0,0.0,2.0,ChargePoint Network
227292,0.0,0.0,2.0,ChargePoint Network
227293,0.0,0.0,2.0,ChargePoint Network
227304,0.0,0.0,2.0,ChargePoint Network
227305,0.0,0.0,2.0,ChargePoint Network
227306,0.0,0.0,1.0,ChargePoint Network
227307,0.0,0.0,2.0,ChargePoint Network
227308,0.0,0.0,2.0,ChargePoint Network
227309,0.0,0.0,1.0,ChargePoint Network
227310,0.0,0.0,2.0,ChargePoint Network
227311,0.0,0.0,2.0,ChargePoint Network
227312,0.0,0.0,2.0,ChargePoint Network
227313,0.0,0.0,2.0,ChargePoint Network
227314,0.0,0.0,2.0,ChargePoint Network
227321,1.0,0.0,1.0,Non-Networked
227322,0.0,0.0,4.0,ZEFNET
227324,0.0,0.0,4.0,Non-Networked
227325,0.0,0.0,2.0,Non-Networked
227326,0.0,0.0,6.0,Blink Network
227327,0.0,0.0,1.0,Blink Network
227328,0.0,0.0,2.0,Blink Network
227330,0.0,0.0,4.0,Blink Network
227331,0.0,0.0,2.0,Blink Network
227333,0.0,0.0,2.0,SemaCharge Network
227334,0.0,0.0,2.0,ChargePoint Network
227335,0.0,0.0,2.0,ChargePoint Network
227336,0.0,0.0,2.0,ChargePoint Network
227337,0.0,0.0,2.0,ChargePoint Network
227338,0.0,0.0,1.0,ChargePoint Network
227339,0.0,0.0,2.0,ChargePoint Network
227345,0.0,0.0,2.0,ChargePoint Network
227346,0.0,0.0,2.0,ChargePoint Network
227347,0.0,0.0,1.0,ChargePoint Network
227349,0.0,0.0,2.0,ChargePoint Network
227351,0.0,0.0,1.0,ChargePoint Network
227352,0.0,0.0,1.0,ChargePoint Network
227353,0.0,0.0,2.0,ChargePoint Network
227356,0.0,0.0,2.0,ChargePoint Network
227357,0.0,0.0,2.0,ChargePoint Network
227358,0.0,0.0,2.0,ChargePoint Network
227362,0.0,0.0,2.0,ChargePoint Network
227363,0.0,0.0,1.0,ChargePoint Network
227364,0.0,0.0,1.0,ChargePoint Network
227365,0.0,0.0,2.0,ChargePoint Network
227366,0.0,0.0,2.0,ChargePoint Network
227367,0.0,0.0,2.0,ChargePoint Network
227368,0.0,0.0,2.0,ChargePoint Network
227376,0.0,0.0,1.0,Non-Networked
227378,16.0,0.0,0.0,Tesla
227379,10.0,0.0,0.0,Tesla
227380,12.0,0.0,0.0,Tesla
227381,12.0,0.0,0.0,Tesla
227382,12.0,0.0,0.0,Tesla
227383,12.0,0.0,0.0,Tesla
227384,8.0,0.0,0.0,Tesla
227385,8.0,0.0,0.0,Tesla
227386,12.0,0.0,0.0,Tesla
227387,8.0,0.0,0.0,Tesla
227388,12.0,0.0,0.0,Tesla
227389,19.0,0.0,0.0,Tesla
227390,8.0,0.0,0.0,Tesla
227391,8.0,0.0,0.0,Tesla
227392,12.0,0.0,0.0,Tesla
227396,0.0,0.0,1.0,ChargePoint Network
227417,0.0,0.0,3.0,Blink Network
227418,0.0,0.0,2.0,Blink Network
227423,0.0,0.0,2.0,ChargePoint Network
227424,0.0,0.0,2.0,ChargePoint Network
227425,0.0,0.0,2.0,ChargePoint Network
227426,0.0,0.0,2.0,ChargePoint Network
227427,1.0,0.0,0.0,ChargePoint Network
227428,1.0,0.0,0.0,ChargePoint Network
227429,0.0,0.0,1.0,ChargePoint Network
227430,0.0,0.0,2.0,ChargePoint Network
227431,0.0,0.0,2.0,ChargePoint Network
227432,0.0,0.0,2.0,ChargePoint Network
227433,0.0,0.0,2.0,ChargePoint Network
227434,0.0,0.0,2.0,ChargePoint Network
227435,0.0,0.0,2.0,ChargePoint Network
227436,0.0,0.0,2.0,ChargePoint Network
227437,0.0,0.0,2.0,ChargePoint Network
227438,0.0,0.0,2.0,ChargePoint Network
227439,0.0,0.0,2.0,ChargePoint Network
227440,0.0,0.0,2.0,ChargePoint Network
227441,0.0,0.0,2.0,ChargePoint Network
227442,0.0,0.0,2.0,ChargePoint Network
227443,0.0,0.0,2.0,ChargePoint Network
227450,0.0,0.0,2.0,ChargePoint Network
227451,0.0,0.0,1.0,ChargePoint Network
227452,1.0,0.0,0.0,SHELL_RECHARGE
227456,0.0,0.0,2.0,Blink Network
227465,0.0,0.0,3.0,Blink Network
227466,0.0,0.0,20.0,Blink Network
227467,0.0,0.0,15.0,Blink Network
227468,0.0,0.0,4.0,Blink Network
227469,0.0,0.0,2.0,Blink Network
227472,0.0,0.0,2.0,SemaCharge Network
227473,0.0,0.0,2.0,SemaCharge Network
227474,0.0,0.0,1.0,Blink Network
227475,0.0,0.0,12.0,Blink Network
227476,0.0,0.0,4.0,Blink Network
227478,0.0,0.0,1.0,Blink Network
227479,0.0,0.0,4.0,Blink Network
227480,0.0,0.0,4.0,Blink Network
227481,0.0,0.0,5.0,Blink Network
227482,0.0,0.0,2.0,Blink Network
227483,0.0,0.0,1.0,Blink Network
227484,0.0,0.0,1.0,SemaCharge Network
227485,0.0,0.0,2.0,ChargePoint Network
227486,0.0,0.0,2.0,ChargePoint Network
227487,0.0,0.0,2.0,ChargePoint Network
227488,0.0,0.0,2.0,ChargePoint Network
227489,1.0,0.0,0.0,ChargePoint Network
227490,0.0,0.0,2.0,ChargePoint Network
227491,0.0,0.0,1.0,ChargePoint Network
227492,0.0,0.0,2.0,ChargePoint Network
227493,0.0,0.0,2.0,ChargePoint Network
227494,0.0,0.0,2.0,ChargePoint Network
227495,0.0,0.0,2.0,ChargePoint Network
227496,0.0,0.0,2.0,ChargePoint Network
227497,0.0,0.0,2.0,ChargePoint Network
227498,0.0,0.0,2.0,ChargePoint Network
227499,0.0,0.0,2.0,ChargePoint Network
227500,0.0,0.0,2.0,ChargePoint Network
227501,0.0,0.0,2.0,ChargePoint Network
227502,0.0,0.0,2.0,ChargePoint Network
227503,0.0,0.0,2.0,ChargePoint Network
227504,0.0,0.0,2.0,ChargePoint Network
227505,0.0,0.0,1.0,ChargePoint Network
227506,0.0,0.0,1.0,ChargePoint Network
227507,0.0,0.0,1.0,ChargePoint Network
227508,0.0,0.0,2.0,ChargePoint Network
227509,0.0,0.0,1.0,ChargePoint Network
227510,0.0,0.0,2.0,ChargePoint Network
227511,0.0,0.0,2.0,ChargePoint Network
227512,0.0,0.0,2.0,ChargePoint Network
227514,0.0,0.0,2.0,ChargePoint Network
227515,0.0,0.0,2.0,ChargePoint Network
227516,0.0,0.0,2.0,ChargePoint Network
227517,0.0,0.0,2.0,ChargePoint Network
227518,0.0,0.0,2.0,ChargePoint Network
227519,1.0,0.0,0.0,ChargePoint Network
227520,1.0,0.0,0.0,ChargePoint Network
227521,0.0,0.0,2.0,ChargePoint Network
227522,0.0,0.0,2.0,ChargePoint Network
227523,0.0,0.0,2.0,ChargePoint Network
227524,0.0,0.0,2.0,ChargePoint Network
227525,0.0,0.0,2.0,ChargePoint Network
227526,0.0,0.0,2.0,ChargePoint Network
227527,0.0,0.0,1.0,ChargePoint Network
227528,0.0,0.0,2.0,ChargePoint Network
227529,1.0,0.0,0.0,ChargePoint Network
227530,0.0,0.0,2.0,ChargePoint Network
227531,0.0,0.0,2.0,ChargePoint Network
227532,0.0,0.0,2.0,ChargePoint Network
227533,1.0,0.0,0.0,ChargePoint Network
227534,1.0,0.0,0.0,ChargePoint Network
227535,1.0,0.0,0.0,ChargePoint Network
227536,0.0,0.0,2.0,ChargePoint Network
227537,0.0,0.0,2.0,ChargePoint Network
227538,0.0,0.0,2.0,ChargePoint Network
227539,0.0,0.0,2.0,ChargePoint Network
227540,0.0,0.0,2.0,ChargePoint Network
227541,0.0,0.0,2.0,ChargePoint Network
227542,1.0,0.0,0.0,ChargePoint Network
227543,1.0,0.0,0.0,ChargePoint Network
227546,0.0,0.0,2.0,ChargePoint Network
227547,0.0,0.0,2.0,ChargePoint Network
227548,0.0,0.0,2.0,ChargePoint Network
227549,0.0,0.0,2.0,ChargePoint Network
227551,0.0,0.0,4.0,SHELL_RECHARGE
227561,0.0,0.0,1.0,FLO
227562,0.0,0.0,1.0,FLO
227563,1.0,0.0,1.0,FLO
227564,0.0,0.0,1.0,OpConnect
227565,0.0,0.0,2.0,SHELL_RECHARGE
227566,0.0,0.0,3.0,CHARGELAB
227571,0.0,0.0,2.0,EV Connect
227574,0.0,0.0,1.0,Blink Network
227575,0.0,0.0,1.0,Blink Network
227576,0.0,0.0,2.0,SemaCharge Network
227577,0.0,0.0,3.0,SemaCharge Network
227578,0.0,0.0,2.0,ChargePoint Network
227579,0.0,0.0,2.0,ChargePoint Network
227580,0.0,0.0,2.0,ChargePoint Network
227581,0.0,0.0,2.0,ChargePoint Network
227583,0.0,0.0,2.0,ChargePoint Network
227584,0.0,0.0,2.0,ChargePoint Network
227586,0.0,0.0,2.0,ChargePoint Network
227587,1.0,0.0,0.0,ChargePoint Network
227588,0.0,0.0,2.0,ChargePoint Network
227589,0.0,0.0,2.0,ChargePoint Network
227590,0.0,0.0,2.0,ChargePoint Network
227591,0.0,0.0,2.0,ChargePoint Network
227592,0.0,0.0,2.0,ChargePoint Network
227593,0.0,0.0,2.0,ChargePoint Network
227594,0.0,0.0,2.0,ChargePoint Network
227595,0.0,0.0,1.0,ChargePoint Network
227596,1.0,0.0,0.0,ChargePoint Network
227597,0.0,0.0,2.0,ChargePoint Network
227598,0.0,0.0,2.0,ChargePoint Network
227601,0.0,0.0,2.0,ChargePoint Network
227602,0.0,0.0,2.0,ChargePoint Network
227603,0.0,0.0,2.0,ChargePoint Network
227604,0.0,0.0,2.0,ChargePoint Network
227605,0.0,0.0,2.0,ChargePoint Network
227606,0.0,0.0,2.0,ChargePoint Network
227607,0.0,0.0,2.0,ChargePoint Network
227613,0.0,0.0,2.0,ChargePoint Network
227614,0.0,0.0,2.0,ChargePoint Network
227616,0.0,0.0,8.0,SHELL_RECHARGE
227621,1.0,0.0,2.0,FLO
227625,4.0,0.0,0.0,EVGATEWAY
227626,8.0,0.0,56.0,EVGATEWAY
227627,0.0,0.0,16.0,EVGATEWAY
227628,0.0,0.0,6.0,EVGATEWAY
227629,0.0,0.0,6.0,EV Connect
227630,0.0,0.0,4.0,EVGATEWAY
227631,3.0,0.0,0.0,EV Connect
227632,0.0,0.0,4.0,EVGATEWAY
227633,4.0,0.0,0.0,EVGATEWAY
227634,0.0,0.0,8.0,EVGATEWAY
227635,0.0,0.0,6.0,EV Connect
227636,0.0,0.0,2.0,EV Connect
227641,0.0,0.0,2.0,Blink Network
227644,0.0,0.0,2.0,ChargePoint Network
227648,1.0,0.0,0.0,ChargePoint Network
227649,0.0,0.0,2.0,ChargePoint Network
227650,0.0,0.0,2.0,ChargePoint Network
227651,0.0,0.0,2.0,ChargePoint Network
227652,0.0,0.0,2.0,ChargePoint Network
227653,0.0,0.0,2.0,ChargePoint Network
227654,0.0,0.0,2.0,ChargePoint Network
227655,0.0,0.0,2.0,ChargePoint Network
227656,0.0,0.0,2.0,ChargePoint Network
227657,0.0,0.0,2.0,ChargePoint Network
227658,0.0,0.0,2.0,ChargePoint Network
227659,0.0,0.0,2.0,ChargePoint Network
227660,1.0,0.0,0.0,ChargePoint Network
227661,1.0,0.0,0.0,ChargePoint Network
227662,0.0,0.0,1.0,ChargePoint Network
227663,0.0,0.0,1.0,ChargePoint Network
227664,0.0,0.0,2.0,ChargePoint Network
227666,0.0,0.0,2.0,ChargePoint Network
227669,0.0,0.0,2.0,ChargePoint Network
227670,0.0,0.0,2.0,ChargePoint Network
227671,0.0,0.0,1.0,ChargePoint Network
227672,0.0,0.0,1.0,ChargePoint Network
227673,0.0,0.0,2.0,ChargePoint Network
227674,0.0,0.0,2.0,ChargePoint Network
227675,0.0,0.0,2.0,ChargePoint Network
227676,1.0,0.0,0.0,ChargePoint Network
227677,0.0,0.0,1.0,SHELL_RECHARGE
227678,0.0,0.0,1.0,Non-Networked
227679,0.0,0.0,2.0,Non-Networked
227680,0.0,0.0,1.0,Non-Networked
227681,0.0,0.0,1.0,Non-Networked
227682,0.0,0.0,2.0,Non-Networked
227683,0.0,0.0,1.0,Non-Networked
227684,0.0,0.0,4.0,Non-Networked
227685,0.0,0.0,2.0,Non-Networked
227686,0.0,0.0,6.0,Non-Networked
227687,0.0,0.0,2.0,Non-Networked
227688,0.0,0.0,2.0,Non-Networked
227689,0.0,0.0,2.0,Non-Networked
227690,0.0,0.0,2.0,Non-Networked
227691,0.0,0.0,2.0,Non-Networked
227692,0.0,0.0,3.0,Non-Networked
227693,0.0,0.0,2.0,Non-Networked
227694,0.0,0.0,2.0,Non-Networked
227695,0.0,0.0,2.0,Non-Networked
227696,0.0,0.0,1.0,Non-Networked
227697,0.0,0.0,2.0,Non-Networked
227698,0.0,0.0,2.0,Non-Networked
227699,20.0,0.0,0.0,Tesla
227700,12.0,0.0,0.0,Tesla
227701,12.0,0.0,0.0,Tesla
227702,12.0,0.0,0.0,Tesla
227703,16.0,0.0,0.0,Tesla
227704,8.0,0.0,0.0,Tesla
227705,12.0,0.0,0.0,Tesla
227706,8.0,0.0,0.0,Tesla
227707,12.0,0.0,0.0,Tesla
227708,11.0,0.0,0.0,Tesla
227709,2.0,0.0,0.0,FCN
227710,2.0,0.0,0.0,FCN
227711,2.0,0.0,2.0,FCN
227712,2.0,0.0,2.0,FCN
227713,2.0,0.0,2.0,FCN
227714,0.0,0.0,1.0,Volta
227715,0.0,0.0,1.0,Volta
227717,1.0,0.0,0.0,Volta
227718,0.0,0.0,1.0,Volta
227745,0.0,0.0,6.0,GRAVITI_ENERGY
227746,0.0,0.0,4.0,GRAVITI_ENERGY
227747,0.0,0.0,8.0,GRAVITI_ENERGY
227748,0.0,0.0,8.0,GRAVITI_ENERGY
227749,0.0,0.0,8.0,GRAVITI_ENERGY
227750,0.0,0.0,10.0,GRAVITI_ENERGY
227751,0.0,0.0,12.0,GRAVITI_ENERGY
227752,0.0,0.0,4.0,GRAVITI_ENERGY
227753,0.0,0.0,8.0,GRAVITI_ENERGY
227754,0.0,0.0,2.0,UNIVERSAL
227755,0.0,0.0,2.0,UNIVERSAL
227759,0.0,0.0,1.0,SemaCharge Network
227761,0.0,0.0,1.0,ChargePoint Network
227762,0.0,0.0,1.0,ChargePoint Network
227763,0.0,0.0,1.0,ChargePoint Network
227764,0.0,0.0,1.0,ChargePoint Network
227765,0.0,0.0,1.0,ChargePoint Network
227766,0.0,0.0,1.0,ChargePoint Network
227767,0.0,0.0,1.0,ChargePoint Network
227768,0.0,0.0,1.0,ChargePoint Network
227769,0.0,0.0,1.0,ChargePoint Network
227770,0.0,0.0,1.0,ChargePoint Network
227771,0.0,0.0,1.0,ChargePoint Network
227772,0.0,0.0,1.0,ChargePoint Network
227773,0.0,0.0,1.0,ChargePoint Network
227774,0.0,0.0,1.0,ChargePoint Network
227775,0.0,0.0,1.0,ChargePoint Network
227776,0.0,0.0,1.0,ChargePoint Network
227777,0.0,0.0,1.0,ChargePoint Network
227778,1.0,0.0,0.0,ChargePoint Network
227779,0.0,0.0,2.0,ChargePoint Network
227780,0.0,0.0,2.0,ChargePoint Network
227781,0.0,0.0,2.0,ChargePoint Network
227783,0.0,0.0,2.0,ChargePoint Network
227784,0.0,0.0,2.0,ChargePoint Network
227785,1.0,0.0,0.0,ChargePoint Network
227786,1.0,0.0,0.0,ChargePoint Network
227787,1.0,0.0,0.0,ChargePoint Network
227788,0.0,0.0,2.0,ChargePoint Network
227789,0.0,0.0,1.0,ChargePoint Network
227794,0.0,0.0,2.0,FLO
227795,0.0,0.0,1.0,ChargePoint Network
227796,0.0,0.0,1.0,ChargePoint Network
227797,0.0,0.0,1.0,ChargePoint Network
227798,0.0,0.0,1.0,ChargePoint Network
227799,0.0,0.0,1.0,ChargePoint Network
227800,0.0,0.0,1.0,ChargePoint Network
227801,0.0,0.0,1.0,ChargePoint Network
227802,0.0,0.0,1.0,ChargePoint Network
227804,0.0,0.0,1.0,ChargePoint Network
227805,0.0,0.0,1.0,ChargePoint Network
227810,0.0,0.0,4.0,SemaCharge Network
227825,0.0,0.0,8.0,Non-Networked
227826,0.0,0.0,2.0,Non-Networked
227827,0.0,0.0,1.0,Non-Networked
227828,0.0,0.0,2.0,Non-Networked
227829,0.0,0.0,2.0,Non-Networked
227831,0.0,0.0,2.0,Non-Networked
227832,0.0,0.0,1.0,Blink Network
227837,0.0,0.0,4.0,SemaCharge Network
227839,0.0,0.0,2.0,SemaCharge Network
227840,0.0,0.0,2.0,ChargePoint Network
227841,0.0,0.0,2.0,ChargePoint Network
227842,0.0,0.0,2.0,ChargePoint Network
227843,0.0,0.0,2.0,ChargePoint Network
227844,0.0,0.0,2.0,ChargePoint Network
227845,0.0,0.0,2.0,ChargePoint Network
227846,0.0,0.0,2.0,ChargePoint Network
227847,0.0,0.0,2.0,ChargePoint Network
227848,0.0,0.0,2.0,ChargePoint Network
227849,0.0,0.0,2.0,ChargePoint Network
227850,0.0,0.0,2.0,ChargePoint Network
227851,0.0,0.0,2.0,ChargePoint Network
227852,0.0,0.0,2.0,ChargePoint Network
227853,0.0,0.0,2.0,ChargePoint Network
227854,0.0,0.0,2.0,ChargePoint Network
227855,0.0,0.0,2.0,ChargePoint Network
227856,0.0,0.0,2.0,ChargePoint Network
227857,0.0,0.0,2.0,ChargePoint Network
227858,0.0,0.0,2.0,ChargePoint Network
227859,0.0,0.0,2.0,ChargePoint Network
227860,0.0,0.0,2.0,ChargePoint Network
227863,0.0,0.0,2.0,ChargePoint Network
227864,1.0,0.0,0.0,ChargePoint Network
227865,0.0,0.0,2.0,ChargePoint Network
227866,0.0,0.0,2.0,ChargePoint Network
227867,0.0,0.0,2.0,ChargePoint Network
227868,0.0,0.0,2.0,ChargePoint Network
227869,0.0,0.0,2.0,ChargePoint Network
227870,0.0,0.0,2.0,ChargePoint Network
227871,0.0,0.0,2.0,ChargePoint Network
227872,0.0,0.0,2.0,ChargePoint Network
227873,0.0,0.0,2.0,ChargePoint Network
227874,0.0,0.0,2.0,ChargePoint Network
227875,0.0,0.0,2.0,ChargePoint Network
227876,0.0,0.0,2.0,ChargePoint Network
227877,0.0,0.0,2.0,ChargePoint Network
227878,0.0,0.0,2.0,ChargePoint Network
227879,0.0,0.0,1.0,ChargePoint Network
227880,0.0,0.0,1.0,ChargePoint Network
227881,0.0,0.0,2.0,ChargePoint Network
227882,0.0,0.0,2.0,ChargePoint Network
227883,0.0,0.0,2.0,ChargePoint Network
227889,0.0,0.0,1.0,FLO
227893,6.0,0.0,0.0,Non-Networked
227894,6.0,0.0,0.0,EVGATEWAY
227895,0.0,0.0,4.0,Blink Network
227897,0.0,0.0,1.0,Blink Network
227900,0.0,0.0,2.0,SemaCharge Network
227901,0.0,0.0,2.0,SemaCharge Network
227902,0.0,0.0,1.0,SemaCharge Network
227905,0.0,0.0,2.0,ChargePoint Network
227906,0.0,0.0,2.0,ChargePoint Network
227907,0.0,0.0,1.0,Non-Networked
227908,0.0,0.0,2.0,ChargePoint Network
227913,0.0,0.0,2.0,ChargePoint Network
227914,0.0,0.0,2.0,ChargePoint Network
227915,0.0,0.0,2.0,ChargePoint Network
227917,1.0,0.0,0.0,ChargePoint Network
227918,0.0,0.0,2.0,ChargePoint Network
227919,0.0,0.0,2.0,ChargePoint Network
227920,0.0,0.0,1.0,ChargePoint Network
227921,0.0,0.0,2.0,ChargePoint Network
227922,0.0,0.0,2.0,ChargePoint Network
227924,0.0,0.0,2.0,ChargePoint Network
227925,0.0,0.0,1.0,ChargePoint Network
227926,0.0,0.0,1.0,ChargePoint Network
227927,0.0,0.0,2.0,ChargePoint Network
227928,0.0,0.0,1.0,ChargePoint Network
227930,0.0,0.0,2.0,ChargePoint Network
227931,2.0,0.0,1.0,eVgo Network
227932,0.0,0.0,1.0,eVgo Network
227933,2.0,0.0,0.0,eVgo Network
227934,2.0,0.0,0.0,eVgo Network
227935,2.0,0.0,0.0,eVgo Network
227936,2.0,0.0,0.0,eVgo Network
227937,2.0,0.0,0.0,eVgo Network
227938,2.0,0.0,0.0,eVgo Network
227939,2.0,0.0,0.0,eVgo Network
227940,2.0,0.0,0.0,eVgo Network
227941,1.0,0.0,0.0,eVgo Network
227942,2.0,0.0,0.0,eVgo Network
227943,1.0,0.0,0.0,eVgo Network
227946,4.0,0.0,2.0,eVgo Network
227947,2.0,0.0,0.0,eVgo Network
227948,1.0,0.0,0.0,eVgo Network
227951,1.0,0.0,0.0,eVgo Network
227952,1.0,0.0,2.0,eVgo Network
227953,1.0,0.0,0.0,eVgo Network
227954,0.0,0.0,2.0,eVgo Network
227955,2.0,0.0,0.0,eVgo Network
227956,2.0,0.0,0.0,eVgo Network
227958,1.0,0.0,1.0,eVgo Network
227962,2.0,0.0,0.0,eVgo Network
227964,1.0,0.0,0.0,eVgo Network
227965,1.0,0.0,0.0,eVgo Network
227967,4.0,0.0,0.0,eVgo Network
227968,1.0,0.0,0.0,eVgo Network
227969,1.0,0.0,0.0,eVgo Network
227970,1.0,0.0,0.0,eVgo Network
227971,1.0,0.0,0.0,eVgo Network
227972,1.0,0.0,0.0,eVgo Network
227974,1.0,0.0,0.0,eVgo Network
227975,0.0,0.0,3.0,eVgo Network
227977,1.0,0.0,0.0,eVgo Network
227978,1.0,0.0,0.0,eVgo Network
227979,1.0,0.0,0.0,eVgo Network
227980,2.0,0.0,2.0,eVgo Network
227981,4.0,0.0,0.0,eVgo Network
227983,6.0,0.0,0.0,eVgo Network
227984,1.0,0.0,0.0,eVgo Network
227985,1.0,0.0,0.0,eVgo Network
227986,1.0,0.0,0.0,eVgo Network
227987,2.0,0.0,1.0,eVgo Network
227988,1.0,0.0,0.0,eVgo Network
227989,1.0,0.0,0.0,eVgo Network
227990,6.0,0.0,0.0,eVgo Network
227991,1.0,0.0,0.0,eVgo Network
227992,4.0,0.0,0.0,eVgo Network
227993,1.0,0.0,0.0,eVgo Network
227994,1.0,0.0,0.0,eVgo Network
227996,4.0,0.0,0.0,eVgo Network
227997,1.0,0.0,0.0,eVgo Network
227998,1.0,0.0,0.0,eVgo Network
227999,1.0,0.0,0.0,eVgo Network
228000,1.0,0.0,0.0,eVgo Network
228001,1.0,0.0,0.0,eVgo Network
228002,1.0,0.0,0.0,eVgo Network
228003,1.0,0.0,0.0,eVgo Network
228004,1.0,0.0,0.0,eVgo Network
228005,1.0,0.0,0.0,eVgo Network
228006,1.0,0.0,0.0,eVgo Network
228007,1.0,0.0,0.0,eVgo Network
228009,1.0,0.0,0.0,eVgo Network
228010,1.0,0.0,0.0,eVgo Network
228011,1.0,0.0,0.0,eVgo Network
228012,1.0,0.0,0.0,eVgo Network
228013,1.0,0.0,0.0,eVgo Network
228014,1.0,0.0,0.0,eVgo Network
228015,1.0,0.0,0.0,eVgo Network
228018,1.0,0.0,0.0,eVgo Network
228020,1.0,0.0,0.0,eVgo Network
228021,1.0,0.0,0.0,eVgo Network
228022,1.0,0.0,0.0,eVgo Network
228023,2.0,0.0,1.0,eVgo Network
228024,2.0,0.0,1.0,eVgo Network
228025,2.0,0.0,0.0,eVgo Network
228027,1.0,0.0,0.0,eVgo Network
228028,8.0,0.0,0.0,eVgo Network
228029,1.0,0.0,0.0,eVgo Network
228030,1.0,0.0,0.0,eVgo Network
228032,2.0,0.0,0.0,eVgo Network
228034,6.0,0.0,0.0,eVgo Network
228035,2.0,0.0,1.0,eVgo Network
228036,1.0,0.0,0.0,eVgo Network
228039,3.0,0.0,0.0,eVgo Network
228040,4.0,0.0,0.0,eVgo Network
228041,14.0,0.0,0.0,eVgo Network
228043,1.0,0.0,0.0,eVgo Network
228044,4.0,0.0,0.0,eVgo Network
228045,2.0,0.0,1.0,eVgo Network
228047,2.0,0.0,1.0,eVgo Network
228049,1.0,0.0,0.0,eVgo Network
228051,1.0,0.0,0.0,eVgo Network
228052,2.0,0.0,0.0,eVgo Network
228053,2.0,0.0,1.0,eVgo Network
228054,2.0,0.0,0.0,eVgo Network
228056,2.0,0.0,0.0,eVgo Network
228057,1.0,0.0,0.0,eVgo Network
228058,6.0,0.0,0.0,eVgo Network
228059,1.0,0.0,0.0,eVgo Network
228060,1.0,0.0,0.0,eVgo Network
228061,1.0,0.0,0.0,eVgo Network
228062,1.0,0.0,0.0,eVgo Network
228063,1.0,0.0,0.0,eVgo Network
228064,1.0,0.0,0.0,eVgo Network
228065,1.0,0.0,0.0,eVgo Network
228066,1.0,0.0,0.0,eVgo Network
228067,1.0,0.0,0.0,eVgo Network
228068,1.0,0.0,0.0,eVgo Network
228069,1.0,0.0,0.0,eVgo Network
228070,1.0,0.0,0.0,eVgo Network
228071,1.0,0.0,0.0,eVgo Network
228072,1.0,0.0,1.0,eVgo Network
228076,1.0,0.0,0.0,eVgo Network
228078,1.0,0.0,0.0,eVgo Network
228081,6.0,0.0,0.0,eVgo Network
228084,2.0,0.0,0.0,eVgo Network
228086,1.0,0.0,0.0,eVgo Network
228087,3.0,0.0,0.0,eVgo Network
228088,2.0,0.0,1.0,eVgo Network
228089,2.0,0.0,0.0,eVgo Network
228090,1.0,0.0,0.0,eVgo Network
228091,2.0,0.0,0.0,eVgo Network
228092,1.0,0.0,0.0,eVgo Network
228093,1.0,0.0,0.0,eVgo Network
228094,4.0,0.0,0.0,eVgo Network
228095,1.0,0.0,0.0,eVgo Network
228098,2.0,0.0,0.0,eVgo Network
228099,1.0,0.0,0.0,eVgo Network
228100,2.0,0.0,0.0,eVgo Network
228101,2.0,0.0,2.0,eVgo Network
228102,2.0,0.0,1.0,eVgo Network
228103,1.0,0.0,0.0,eVgo Network
228104,1.0,0.0,0.0,eVgo Network
228105,1.0,0.0,0.0,eVgo Network
228106,1.0,0.0,0.0,eVgo Network
228107,1.0,0.0,0.0,eVgo Network
228108,1.0,0.0,0.0,eVgo Network
228109,4.0,0.0,0.0,eVgo Network
228110,1.0,0.0,1.0,eVgo Network
228111,6.0,0.0,0.0,eVgo Network
228112,1.0,0.0,0.0,eVgo Network
228113,4.0,0.0,2.0,eVgo Network
228114,4.0,0.0,0.0,eVgo Network
228115,1.0,0.0,0.0,eVgo Network
228116,1.0,0.0,2.0,eVgo Network
